start_time,end_time,duration_hours,max_abs_residual_MW,mean_abs_residual_MW,max_score
2018-03-25 11:00:00+00:00,2018-03-25 16:00:00+00:00,6,5856.0,5379.0,-0.003876403339136525
2018-10-31 13:00:00+00:00,2018-10-31 20:00:00+00:00,8,6844.0,5089.5,-0.0010474509554754263
2018-12-29 06:00:00+00:00,2018-12-29 23:00:00+00:00,18,9549.0,7335.777777777777,-0.00685574286325541
2019-01-04 14:00:00+00:00,2019-01-04 16:00:00+00:00,3,7999.0,7661.0,-0.0001938990508695282
2019-01-07 16:00:00+00:00,2019-01-07 19:00:00+00:00,4,9566.0,8220.75,-0.0008618881924169486
2019-05-02 11:00:00+00:00,2019-05-02 21:00:00+00:00,11,7201.0,6780.545454545455,-0.002695187874404814
2019-05-07 02:00:00+00:00,2019-05-07 03:00:00+00:00,2,6967.0,6937.5,-0.0010096778026730258
2019-06-25 18:00:00+00:00,2019-06-25 20:00:00+00:00,2,6137.0,6133.5,-0.000745353008830385
2019-12-30 13:00:00+00:00,2019-12-30 13:00:00+00:00,1,5269.0,5269.0,-0.0009702610272793732
2019-12-31 12:00:00+00:00,2019-12-31 14:00:00+00:00,3,5449.0,5296.0,-0.0032478821328842944
2019-12-31 18:00:00+00:00,2019-12-31 21:00:00+00:00,4,6690.0,6079.5,-0.004702762769192792
2020-01-01 08:00:00+00:00,2020-01-01 09:00:00+00:00,2,6266.0,6218.0,-0.006415927582520409
2020-01-02 07:00:00+00:00,2020-01-02 07:00:00+00:00,1,5291.0,5291.0,-0.001457146891977401
2020-03-23 15:00:00+00:00,2020-03-23 18:00:00+00:00,4,6361.0,5697.25,-0.000799248589868462
2020-03-24 07:00:00+00:00,2020-03-24 19:00:00+00:00,13,6651.0,5616.615384615385,-0.0063977668398087495
2020-03-25 13:00:00+00:00,2020-03-25 18:00:00+00:00,6,6256.0,5571.166666666667,-0.006403313446213699
2020-03-28 15:00:00+00:00,2020-03-28 16:00:00+00:00,2,5917.0,5386.0,-0.009004610821398362
2020-04-14 11:00:00+00:00,2020-04-14 11:00:00+00:00,1,6111.0,6111.0,-0.011252839066849818
2020-04-14 15:00:00+00:00,2020-04-14 16:00:00+00:00,2,5801.0,5353.0,-0.00015148616788540625
2020-05-22 04:00:00+00:00,2020-05-22 15:00:00+00:00,12,10412.0,6085.5,-0.0006278436771940399
2020-05-22 18:00:00+00:00,2020-05-22 18:00:00+00:00,1,5060.0,5060.0,-0.014528081989614972
2020-05-22 23:00:00+00:00,2020-05-23 00:00:00+00:00,2,4021.0,3763.0,-0.002212405451865296
